Incident Id;Primary Charge;Street;City;State;Zipcode;Date of Arrest;Time of Arrest;Age;Race;Gender;Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present;Disposition;latitude_longitude
40376;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;409 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-28;1:02 AM;46;W;M;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911016583,-79.06123766
40384;UNDERAGE POSSESSION;109 SAN JUAN DR;CHAPEL HILL;NC;27514;2019-07-28;11:30 PM;;;;;SUMMONED/CITED;Y;;CLEARED BY ARREST;35.963155737,-79.024311994
40378;POSSESSS MARIJUANA UP TO 1/2 OZ;100 EMERSON AVE;CHAPEL HILL;NC;27516;2019-07-28;1:43 PM;46;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.912652671,-79.04900064
40382;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;109 SAN JUAN DR;CHAPEL HILL;NC;27514;2019-07-28;11:30 PM;18;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.963155737,-79.024311994
40385;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;109 SAN JUAN DR;CHAPEL HILL;NC;27514;2019-07-28;11:30 PM;;;;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.963155737,-79.024311994
40383;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;109 SAN JUAN DR;CHAPEL HILL;NC;27514;2019-07-28;11:30 PM;18;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.963155737,-79.024311994
40366;ASLT INFL BODY INJURY  F;;CHAPEL HILL;NC;;2019-07-27;1:50 AM;44;W;F;N;ON VIEW;Y;CLUB/BLACKJACK/BRASS KNUCKLES;CLEARED BY ARREST;35.91489,-79.05677
40370;ASSAULT ON FEMALE;114 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-27;1:30 AM;46;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944324639,-79.056349345
40374;POSS MARIJUANA MISD;100 WEST ROSEMARY STREET;CHAPEL HILL;NC;27514;2019-07-27;9:27 PM;25;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913980796,-79.056595671
40379;FAIL TO APPEAR/COMPL;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-27;2:46 PM;22;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
40368;DRUG PARAPHERNALIA;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2019-07-26;9:53 PM;28;W;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
40372;DRUGS-POSS SCHED V;750 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-26;3:30 PM;26;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.924247,-79.0536375
40369;ASSAULT & BATTERY;114 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-26;1:50 AM;44;W;F;N;ON VIEW;Y;CLUB/BLACKJACK/BRASS KNUCKLES;CLEARED BY ARREST;35.944324639,-79.056349345
40365;PROBATION VIOLATION;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2019-07-26;11:44 AM;42;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;;35.914838303,-79.054215869
40387;CITY ORDINANCE VIOLATION  M;300 CHURCH ST;CHAPEL HILL;NC;27516;2019-07-26;11:30 PM;22;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914094997,-79.059144177
40367;POSSESSION MARIJUANA;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-07-26;11:53 PM;22;B;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913980796,-79.056595671
40371;LIQUOR  - CONSUMING;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-26;8:30 PM;61;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912862,-79.0553025
40373;DRUG PARAPHERNALIA;750 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-26;3:03 PM;29;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.924247,-79.0536375
40358;FAIL RETUR RENT PROP;125 COURT ST;HILLSBOROUGH;NC;27278;2019-07-25;2:52 AM;41;B;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;36.075037977,-79.098772989
40361;CONCEALING MDSE/SHOPLIFTING;698 BRADLEY RD/UMSTEAD DR;CHAPEL HILL;NC;27516;2019-07-25;7:32 PM;26;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;;CLEARED BY ARREST;35.924409,-79.0574715
40362;CONCEALING MDSE/SHOPLIFTING;698 BRADLEY RD/UMSTEAD DR;CHAPEL HILL;NC;27516;2019-07-25;7:32 PM;26;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;;CLEARED BY ARREST;35.924409,-79.0574715
40360;POSSESSION OF COUNTERFEIT CHECK;199 COUNTRY CLUB RD/RALEIGH RD;CHAPEL HILL;NC;27514;2019-07-25;6:46 PM;28;W;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.910927,-79.0417485
40357;FAIL TO APPEAR/COMPL;309 MITCHELL LN;CHAPEL HILL;NC;27516;2019-07-25;2:14 AM;19;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.914902906,-79.063595689
40359;ASSAULT ON FEMALE;400 FORMOSA LN;CHAPEL HILL;NC;27517;2019-07-25;2:06 AM;53;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.941487706,-79.01541424
40356;AFFRAY/ASSAULT & BATTERY;79 S ELLIOTT RD;CHAPEL HILL;NC;27514;2019-07-24;1:19 PM;38;W;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.93502,-79.028181
40363;TRESPASSING;110 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-24;5:00 AM;64;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.912920723,-79.05648283
40354;ASSAULT ON FEMALE;400 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-24;2:22 AM;46;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.911271231,-79.060735529
40349;DAMAGE-PERSONAL PROP;EUROPA DR;CHAPEL HILL;NC;27524;2019-07-23;1:58 AM;31;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.940488383,-79.018022329
40352;PUBLIC CONSUMPTION;100 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-23;9:12 PM;47;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913093925,-79.056024223
40355;WARRANT FOR ARREST;103 GLENMORE RD;CHAPEL HILL;NC;27516;2019-07-23;7:06 PM;24;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.957443443,-79.059819969
40348;OPEN CONTAINER;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-07-22;8:04 PM;69;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40350;FAIL TO APPEAR/COMPL;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-22;3:55 PM;41;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
40347;BREAKING/ENTER-MISD;106 CHRISTINE CT;CHAPEL HILL;NC;27516;2019-07-22;2:40 PM;;;;;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.95717688,-79.066250883
40346;DRUGS-POSS SCHED VI;1000 DOGWOOD ACRES DR;CHAPEL HILL;NC;;2019-07-22;1:40 AM;29;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.872362,-79.069176
40351;FAIL TO APPEAR/COMPL;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-22;3:46 PM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
40344;ASSAULT & BATTERY;118 RIDGE TRAIL;CHAPEL HILL;NC;;2019-07-21;7:40 PM;44;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.921456404,-79.067538856
40345;IMPAIRED DRIVING DWI;9511 US 15-501 N/JACK BENNETT RD;CHAPEL HILL;NC;27516;2019-07-21;12:15 AM;21;A;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.816067,-79.084521
40339;ASSAULT ON FEMALE;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-20;4:59 AM;22;B;M;N;ON VIEW;U;;CLEARED BY ARREST;35.913419332,-79.055005207
40343;DRUG PARAPHERNALIA;130 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-20;3:36 PM;50;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.927670074,-79.031010263
40342;BREAKING/ENTER-MISD;6 PENNY LN;CHAPEL HILL;NC;27514;2019-07-20;1:33 AM;21;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.925118102,-79.039255149
40338;ASSAULT ON GOVERNMENT OFFICIAL;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-20;1:15 AM;23;B;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913419332,-79.055005207
40337;PUBLIC URINATION AND DEFECATION PROHIBITED.  M;1213 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;2019-07-19;9:27 AM;51;B;F;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.947702415,-79.058585373
40375;DRIVING WHILE IMPAIRED;1501 EAST FRANKLIN STREET;CHAPEL HILL;NC;27514;2019-07-19;12:18 AM;27;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.92971,-79.0345665
40340;PWISD SCH I CS;106 CHRISTINE CT;CHAPEL HILL;NC;27516;2019-07-19;11:14 PM;20;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.95717688,-79.066250883
40341;FAIL TO APPEAR/COMPL;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-19;3:38 PM;37;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
40333;ASSAULT & BATTERY;100 E FRANKLIN ST/N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-07-17;2:54 AM;21;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913159,-79.0557795
40336;ASSAULT-SIMPLE;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-17;2:54 AM;25;B;F;N;ON VIEW;Y;UNARMED;;35.913419332,-79.055005207
40334;AFFRAY/ASSAULT & BATTERY;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-17;5:50 AM;25;B;M;N;ON VIEW;Y;;CLEARED BY ARREST;35.913419332,-79.055005207
40335;POSSESSION MARIJUANA;1000 SUMAC RD;CHAPEL HILL;NC;27516;2019-07-16;11:30 PM;22;W;M;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.878880909,-79.065797355
40330;LARCENY FROM PERSON;408 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-07-16;5:18 PM;34;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.911447071,-79.063187752
40328;MISUSE OF PUBLIC SEATING;120 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-07-16;4:54 AM;38;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.91366371,-79.055986716
40329;COMMON LAW ROBBERY;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-16;1:48 PM;61;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
40332;OPEN CONTAINER;100 N COLUMBIA ST/E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-16;6:50 PM;64;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913159,-79.0557795
40331;2ND DEGREE TRESPASS;81 S ELLIOTT RD;CHAPEL HILL;NC;27514;2019-07-16;6:15 PM;65;W;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.934281986,-79.028500514
40325;DRUGS-POSS SCHED VI;107 MARKET ST;CHAPEL HILL;NC;27516;2019-07-14;5:18 AM;28;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.878482,-79.0657155
40327;FAIL TO APPEAR/COMPL;125 COURT ST;HILLSBOROUGH;NC;27278;2019-07-14;9:43 PM;65;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;36.075037977,-79.098772989
40326;FAIL TO APPEAR/COMPL;108 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-14;8:53 PM;22;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.944265244,-79.056918383
40324;POSSESSION MARIJUANA;N ROBERSON ST;CHAPEL HILL;NC;27514;2019-07-14;3:28 AM;26;W;M;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912308801,-79.064211559
40323;ASSAULT ON FEMALE;1105 NC HWY 54 BYPASS;CHAPEL HILL;NC;27516;2019-07-13;9:02 PM;61;B;M;N;ON VIEW;N;;CLEARED BY ARREST;35.899776,-79.070319
40322;BREAKING/LARC-FELONY;NC 54/US 15 501 S;CHAPEL HILL;NC;27514;2019-07-12;4:39 PM;28;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.891874477,-79.058671032
40321;FAIL TO APPEAR/COMPL;100 E ROSEMARY ST;CHAPEL HILL;NC;27514;2019-07-12;7:31 PM;65;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.914028047,-79.056199683
40320;OPEN CONTAINER;100 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-12;11:06 PM;54;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913093925,-79.056024223
40318;CRIME AGAINST NATURE;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-11;8:30 AM;40;A;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
40319;LARCENY -  ALL OTHER;108 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-11;1:49 PM;54;B;F;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.912817,-79.05519
40317;VIOLATION OF COURT ORDER;ASHLEY FOREST DRIVE;CHAPEL HILL;NC;27514;2019-07-10;9:00 AM;58;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.94434717,-79.056379491
40316;RESISTING ARREST;120 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-09;5:20 PM;55;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.944372301,-79.055781087
40315;DRUGS-POSS SCHED III;750 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;2019-07-09;8:32 AM;27;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.965395,-79.0404525
40314;WARRANT FOR ARREST (NO PC);750 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;2019-07-09;8:32 AM;26;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.965395,-79.0404525
40313;IDENTITY THEFT;521 S GREENSBORO ST;CARRBORO;NC;27510;2019-07-08;7:58 PM;55;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.902002899,-79.072864798
40307;DEATH BY VEHICLE   (M);828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2019-07-07;11:05 AM;22;A;F;N;SUMMONED/CITED;N;;CLEARED BY ARREST;35.926893,-79.0529265
40308;OPEN CONTAINER;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-07;1:12 PM;40;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
40309;ASSAULT & BATTERY;14 MAXWELL ROAD;CHAPEL HILL;NC;27517;2019-07-07;12:56 PM;23;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.909964,-79.024660991
40310;POSS COCAINE FEL;313 E FRANKLIN ST/HILLSBOROUGH ST;CHAPEL HILL;NC;27514;2019-07-07;3:02 AM;21;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.915679,-79.04925
40304;IMPAIRED DRIVING DWI;1800 FORDHAM BLVD;CHAPEL HILL;NC;27517;2019-07-06;12:53 AM;41;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944632,-79.011558
40306;UNAUTHORIZED USE OF CONVEYANCE;102 WEATHERSTONE DR;CHAPEL HILL;NC;27514;2019-07-06;11:27 PM;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;;;35.964594,-79.045785
40312;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;8800 SEAWELL SCHOOL RD/HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-07-06;9:29 PM;18;A;M;N;SUMMONED/CITED;Y;;CLEARED BY ARREST;35.946468,-79.0755615
40302;POSS MARIJUANA MISD;106 CHRISTINE CT;CHAPEL HILL;NC;27516;2019-07-06;1:00 AM;;;;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.95717688,-79.066250883
40305;ASSAULT & BATTERY;110 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-06;8:30 PM;29;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.944290086,-79.056703441
40311;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;8800 SEAWELL SCHOOL RD/HIGH SCHOOL RD;CHAPEL HILL;NC;27516;2019-07-06;9:13 PM;19;A;M;N;SUMMONED/CITED;Y;;CLEARED BY ARREST;35.946468,-79.0755615
40303;FAIL TO APPEAR/COMPL;600 W FRANKLIN ST;CHAPEL HILL;NC;27516;2019-07-06;10:34 AM;56;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.910072,-79.0646985
40300;IMPAIRED DRIVING DWI;WEAVER DAIRY RD/SAGE RD;CHAPEL HILL;NC;27514;2019-07-05;12:04 AM;25;W;M;H;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.95464,-79.02095625
40301;IMPAIRED DRIVING DWI;100 W ROSEMARY ST;CHAPEL HILL;NC;27516;2019-07-05;3:03 AM;21;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913980796,-79.056595671
40296;AFFRAY/ASSAULT & BATTERY;709 PRITCHARD AVE EXT;CHAPEL HILL;NC;;2019-07-04;6:06 PM;56;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.919495,-79.061031
40294;CONCEALING MDSE/SHOPLIFTING;1720 FORDHAM BLVD;CHAPEL HILL;NC;27517;2019-07-04;9:11 AM;50;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.937490238,-79.022976958
40293;IMPAIRED DRIVING DWI;FORDHAM BLVD/OLD MASON FARM RD;CHAPEL HILL;NC;27517;2019-07-04;1:49 AM;29;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.901432,-79.0327305
40295;ASSAULT-SIMPLE;152 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;2019-07-04;5:28 AM;;;;;ON VIEW;N;;CLEARED BY ARREST;35.953002,-79.0190955
40299;OPEN CONTAINER;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-04;8:16 PM;69;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913419332,-79.055005207
40298;MISDEMEANOR LARCENY;5639 FORDHAM BLVD;;;27516;2019-07-04;11:53 PM;23;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.893540853,-79.056823572
40290;COMMUNICATE THREATS;1728 FORDHAM BLVD;CHAPEL HILL;NC;27517;2019-07-03;10:50 AM;51;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.937342,-79.02108
40292;LARCENY -  ALL OTHER;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-03;5:02 PM;56;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
40291;POSS MARIJUANA MISD;130 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-02;3:02 PM;49;B;M;;SUMMONED/CITED;Y;;CLEARED BY ARREST;35.927670074,-79.031010263
40284;SLEEPING AT A BUS STOP;100 E FRANKLIN ST/N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-07-02;12:38 AM;64;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.913159,-79.0557795
40289;LARCENY -  ALL OTHER;120 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;2019-07-02;10:09 PM;64;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944372301,-79.055781087
40285;FAIL TO APPEAR/COMPL;100 N COLUMBIA ST/W FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-02;12:57 AM;64;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913159,-79.0557795
40287;2ND DEGREE TRESPASS;130 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-02;5:32 PM;51;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.927670074,-79.031010263
40288;FAIL TO APPEAR/COMPL;130 S ESTES DR;CHAPEL HILL;NC;27514;2019-07-02;3:30 PM;37;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.927670074,-79.031010263
40283;OPEN CONTAINER;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-07-01;6:20 PM;41;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913949595,-79.053774365
40282;IMPAIRED DRIVING DWI;100 N GRAHAM ST;CHAPEL HILL;NC;27516;2019-07-01;2:58 AM;34;O;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.909965679,-79.06417891
40278;PROVISIONAL LICENSEE;166 E ROSEMARY ST/HENDERSON ST;CHAPEL HILL;NC;27514;2019-06-30;1:50 AM;;;;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915175,-79.053399
40273;ASSAULT ON FEMALE;1728 LEGION RD;CHAPEL HILL;NC;27517;2019-06-30;1:24 AM;27;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.941371916,-79.013906068
40279;UNDERAGE POSSESSION;166 E ROSEMARY ST/HENDERSON ST;CHAPEL HILL;NC;27514;2019-06-30;1:50 AM;;;;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915175,-79.053399
40274;MARIJUANA PARAPHERNALIA;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-06-30;8:02 AM;28;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
40286;IMPAIRED DRIVING DWI;1468 MARTIN LUTHER KING JR BLVD/STATESIDE DR;CHAPEL HILL;NC;27514;2019-06-30;5:36 AM;29;A;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.955153,-79.0578495
40271;OPEN CONTAINER;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-29;11:01 AM;59;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40272;FAIL TO APPEAR/COMPL;1098 MARTIN LUTHER KING JR BLVD/MUNICIPAL DR;CHAPEL HILL;NC;27514;2019-06-29;6:51 PM;50;W;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.939313,-79.0569585
40280;PUBLIC CONSUMPTION;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-29;7:22 PM;42;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40281;OPEN CONTAINER;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-29;7:22 PM;37;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40276;GIVE/SELL MALT BEV TO MINOR;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-06-28;9:30 PM;66;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.929737,-79.026858
40277;GIVE/SELL MALT BEV TO MINOR;100 MARRIOTT WAY;CHAPEL HILL;NC;27517;2019-06-28;11:20 AM;39;W;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.901666,-79.010136
40275;GIVE/SELL MALT BEV TO MINOR;201 S ESTES DR;CHAPEL HILL;NC;27514;2019-06-28;9:15 PM;26;B;M;N;SUMMONED/CITED;N;;CLEARED BY ARREST;35.929737,-79.026858
40268;FALSE REPORT - BOMB;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-28;9:55 AM;38;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40266;IMPAIRED DRIVING DWI;910 RALEIGH RD;CHAPEL HILL;NC;27514;2019-06-28;3:38 AM;40;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.909136548,-79.029260119
40270;MAINTAIN VEHICLE;206 PINEGATE CIR;CHAPEL HILL;NC;27514;2019-06-28;11:31 PM;27;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.948448,-79.0096815
40269;FAIL TO APPEAR/COMPL;103 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-06-28;7:07 PM;20;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;;CLEARED BY ARREST;35.913274291,-79.055549544
40267;OPEN CONTAINER;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-28;9:29 AM;59;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40364;FALSE REPORT - BOMB;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2019-06-28;9:36 AM;38;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
40265;LARCENY FROM PERSON;119 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-06-27;9:02 PM;45;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.913457056,-79.055058823
40264;STALKING;122 E FRANKLIN ST;CHAPEL HILL;NC;27514;2019-06-27;9:01 PM;19;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913441114,-79.05492899
